"BehaviorSpace results (NetLogo 6.1.1)"
"Wolf Sheep Predation.nlogo"
"wolf-sheep-grass-simpler"
"04/21/2020 12:31:36:944 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-gain-from-food","show-energy?","initial-number-wolves","wolf-reproduce","initial-number-sheep","model-version","sheep-gain-from-food","grass-regrowth-time","sheep-reproduce","[step]","count sheep","count wolves","count turtles"
"1345","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","181","63","244"
"1346","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","186","73","259"
"1348","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","200","65","265"
"1347","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","147","82","229"
"1349","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","151","70","221"
"1350","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","192","62","254"
"1351","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","194","71","265"
"1353","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","183","85","268"
"1352","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","157","77","234"
"1354","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","164","72","236"
"1355","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","184","63","247"
"1356","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","137","84","221"
"1357","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","146","75","221"
"1358","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","149","86","235"
"1359","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","164","92","256"
"1360","20","false","110","5","120","sheep-wolves-grass","4","30","4","1000","139","94","233"
"1361","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","144","31","175"
"1362","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","137","29","166"
"1363","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","192","18","210"
"1364","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","154","30","184"
"1365","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","151","33","184"
"1366","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","169","40","209"
"1367","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","179","48","227"
"1368","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","171","19","190"
"1370","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","150","43","193"
"1369","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","192","18","210"
"1371","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","161","35","196"
"1372","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","172","36","208"
"1373","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","173","21","194"
"1374","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","173","15","188"
"1375","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","155","29","184"
"1376","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","156","34","190"
"1377","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","153","38","191"
"1379","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","155","27","182"
"1378","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","178","18","196"
"1380","20","false","110","5","120","sheep-wolves-grass","4","40","4","1000","204","0","204"
"1381","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","110","68","178"
"1382","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","379","38","417"
"1384","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","60","218","278"
"1383","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","147","207","354"
"1385","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","52","85","137"
"1386","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","272","38","310"
"1387","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","320","41","361"
"1388","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","102","26","128"
"1389","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","277","128","405"
"1390","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","361","59","420"
"1391","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","288","125","413"
"1392","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","357","53","410"
"1393","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","170","18","188"
"1394","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","360","81","441"
"1395","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","350","42","392"
"1396","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","114","52","166"
"1397","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","222","119","341"
"1398","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","463","13","476"
"1399","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","238","126","364"
"1401","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","109","100","209"
"1400","20","false","110","5","150","sheep-wolves-grass","4","20","4","1000","155","64","219"
"1402","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","158","99","257"
"1403","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","150","75","225"
"1404","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","139","92","231"
"1406","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","175","66","241"
"1405","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","170","70","240"
"1407","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","172","71","243"
"1408","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","202","75","277"
"1409","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","149","78","227"
"1410","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","163","73","236"
"1411","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","151","72","223"
"1412","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","185","75","260"
"1413","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","145","84","229"
"1415","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","164","77","241"
"1414","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","163","86","249"
"1416","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","198","40","238"
"1417","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","180","65","245"
"1418","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","147","67","214"
"1419","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","201","51","252"
"1420","20","false","110","5","150","sheep-wolves-grass","4","30","4","1000","174","55","229"
"1421","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","139","67","206"
"1422","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","170","52","222"
"1423","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","202","7","209"
"1424","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","145","48","193"
"1425","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","117","46","163"
"1426","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","196","20","216"
"1427","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","182","22","204"
"1428","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","143","32","175"
"1429","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","172","28","200"
"1430","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","136","39","175"
"1433","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","164","39","203"
"1432","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","158","41","199"
"1431","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","166","27","193"
"1434","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","162","39","201"
"1435","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","167","36","203"
"1436","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","165","30","195"
"1437","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","131","52","183"
"1438","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","194","24","218"
"1439","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","159","35","194"
"1440","20","false","110","5","150","sheep-wolves-grass","4","40","4","1000","158","48","206"
"1442","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","278","59","337"
"1441","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","263","113","376"
"1443","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","100","48","148"
"1444","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","91","108","199"
"1445","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","205","142","347"
"1446","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","230","29","259"
"1447","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","345","66","411"
"1448","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","158","168","326"
"1449","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","122","63","185"
"1450","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","267","16","283"
"1451","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","212","151","363"
"1452","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","128","44","172"
"1453","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","219","131","350"
"1454","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","114","202","316"
"1455","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","231","120","351"
"1456","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","387","14","401"
"1457","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","120","45","165"
"1458","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","221","130","351"
"1459","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","320","54","374"
"1460","20","false","110","5","180","sheep-wolves-grass","4","20","4","1000","266","29","295"
"1461","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","132","74","206"
"1463","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","148","97","245"
"1464","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","165","84","249"
"1462","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","170","55","225"
"1465","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","141","94","235"
"1466","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","141","42","183"
"1467","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","126","84","210"
"1468","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","198","49","247"
"1469","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","165","73","238"
"1470","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","213","75","288"
"1471","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","167","43","210"
"1472","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","163","80","243"
"1473","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","162","82","244"
"1474","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","161","74","235"
"1475","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","200","37","237"
"1477","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","143","71","214"
"1476","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","152","75","227"
"1478","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","135","65","200"
"1479","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","189","63","252"
"1480","20","false","110","5","180","sheep-wolves-grass","4","30","4","1000","118","83","201"
"1481","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","181","36","217"
"1482","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","181","29","210"
"1483","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","183","28","211"
"1484","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","148","58","206"
"1485","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","168","31","199"
"1486","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","155","33","188"
"1487","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","182","36","218"
"1488","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","179","18","197"
"1490","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","153","24","177"
"1489","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","160","53","213"
"1491","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","179","43","222"
"1492","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","157","37","194"
"1493","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","164","20","184"
"1495","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","187","20","207"
"1494","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","165","38","203"
"1496","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","148","54","202"
"1497","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","129","58","187"
"1498","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","142","41","183"
"1499","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","169","40","209"
"1500","20","false","110","5","180","sheep-wolves-grass","4","40","4","1000","154","26","180"
